CustomerID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,JoinDate,LastPaymentDate,CancellationDate
CUST06740,1,Q4,No,1,29,Offer C,No,38.62,No,Fiber Optic,168.9,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Mailed Check,76.72,2259.3,11.86,4.66,8.5,2022-07-31,2024-12-15,2024-10-17
CUST06741,1,Q2,No,2,61,Offer C,Yes,20.55,No,DSL,148.6,No,No,Yes,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,38.29,2375.82,5.19,9.95,35.49,2019-11-30,2024-12-24,
CUST06742,1,Q3,Yes,2,57,Offer E,No,27.11,Yes,Fiber Optic,293.7,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,93.6,5373.02,5.24,9.58,30.03,2020-03-31,2024-12-10,
CUST06743,1,Q3,Yes,1,69,Offer C,No,34.83,Yes,Cable,167.9,Yes,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,30.44,2134.27,18.07,5.82,48.91,2019-03-31,2024-12-02,
CUST06744,1,Q1,No,2,9,None,No,14.97,No,Fiber Optic,91.3,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Mailed Check,90.99,821.34,15.54,7.87,64.25,2024-03-31,2024-12-14,
CUST06745,1,Q2,No,0,38,None,Yes,30.46,Yes,Fiber Optic,188.9,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,84.86,3263.42,16.58,13.26,53.01,2021-10-31,2024-12-02,2023-04-03
CUST06746,1,Q2,No,2,10,Offer D,Yes,34.45,Yes,DSL,259.9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.24,832.42,15.13,5.2,78.44,2024-02-29,2024-12-07,2024-06-03
CUST06747,1,Q2,Yes,0,67,Offer B,No,24.83,Yes,Fiber Optic,91.4,Yes,Yes,Yes,No,Yes,No,Yes,No,Two Year,No,Mailed Check,88.32,5922.77,23.88,4.03,45.41,2019-05-31,2024-12-08,
CUST06748,1,Q2,No,0,8,Offer B,No,34.2,No,Cable,175.7,No,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Mailed Check,45.94,375.17,3.65,7.04,39.73,2024-04-30,2024-12-20,
CUST06749,1,Q3,No,1,58,Offer B,No,23.13,No,No,156.6,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,80.14,4663.23,23.14,0.4,33.46,2020-02-29,2024-12-20,
CUST06750,1,Q1,Yes,1,53,Offer D,No,15.1,Yes,Fiber Optic,151.1,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,23.45,1250.81,1.64,9.47,53.26,2020-07-31,2024-12-04,
CUST06751,1,Q2,No,0,26,None,No,21.47,Yes,Cable,291.2,No,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,45.78,1198.32,22.95,10.96,24.51,2022-10-31,2024-12-16,
CUST06752,1,Q1,Yes,0,58,Offer A,No,24.0,No,Cable,91.4,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,82.98,4826.99,13.43,7.76,74.0,2020-02-29,2024-12-08,
CUST06753,1,Q2,Yes,0,6,None,Yes,18.4,Yes,Cable,34.4,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,64.36,415.11,0.96,8.58,19.76,2024-06-30,2024-12-04,
CUST06754,1,Q3,Yes,2,31,Offer A,Yes,9.71,Yes,Cable,131.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,22.1,717.32,0.86,11.62,37.65,2022-05-31,2024-12-19,
CUST06755,1,Q1,No,0,32,Offer B,No,22.75,Yes,Fiber Optic,91.9,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,79.24,2550.81,12.39,11.46,27.79,2022-04-30,2024-12-05,
CUST06756,1,Q4,No,0,52,Offer B,No,26.5,Yes,Cable,78.2,Yes,No,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,103.39,5421.74,22.6,14.36,11.09,2020-08-31,2024-12-18,
CUST06757,1,Q2,Yes,0,38,Offer D,Yes,11.45,Yes,DSL,271.1,No,No,No,No,No,No,Yes,Yes,Two Year,No,Mailed Check,20.09,802.69,2.87,4.03,10.29,2021-10-31,2024-12-04,
CUST06758,1,Q2,Yes,0,49,Offer A,No,38.07,No,Fiber Optic,132.7,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,88.95,4383.79,2.38,2.56,66.6,2020-11-30,2024-12-16,2021-11-19
CUST06759,1,Q3,No,1,62,Offer A,Yes,11.74,Yes,No,32.9,Yes,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,42.25,2630.64,22.14,12.89,71.12,2019-10-31,2024-12-09,
CUST06760,1,Q4,No,2,21,Offer B,Yes,7.9,Yes,DSL,34.6,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,30.58,673.12,6.14,9.19,48.11,2023-03-31,2024-12-24,
CUST06761,1,Q1,No,1,42,Offer E,Yes,12.51,Yes,Fiber Optic,152.6,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,73.72,3098.06,10.39,9.73,2.59,2021-06-30,2024-12-05,
CUST06762,1,Q1,No,0,14,Offer E,Yes,20.82,No,Fiber Optic,240.8,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.57,1178.56,12.99,4.44,23.9,2023-10-31,2024-12-03,
CUST06763,1,Q3,Yes,2,34,Offer B,No,10.03,No,DSL,274.4,Yes,No,No,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,25.58,891.67,5.05,12.44,14.61,2022-02-28,2024-12-04,
CUST06764,1,Q3,No,0,25,Offer E,No,24.38,No,Cable,161.9,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,No,Credit Card,23.54,628.94,1.12,12.53,27.94,2022-11-30,2024-12-25,
CUST06765,1,Q1,Yes,0,13,Offer B,No,31.2,No,No,190.9,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,104.77,1384.75,21.71,8.4,44.55,2023-11-30,2024-12-08,2024-04-09
CUST06766,1,Q3,No,1,52,Offer B,Yes,17.76,Yes,Fiber Optic,251.1,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,26.62,1396.32,12.93,11.6,19.38,2020-08-31,2024-12-04,2023-07-19
CUST06767,1,Q3,No,1,46,Offer D,No,29.57,Yes,DSL,256.5,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,22.77,1060.45,4.8,10.87,9.25,2021-02-28,2024-12-06,
CUST06768,1,Q2,Yes,1,47,Offer C,Yes,5.06,No,No,222.5,Yes,No,No,Yes,No,No,Yes,No,Two Year,No,Credit Card,49.5,2344.77,3.33,3.58,34.45,2021-01-31,2024-12-04,
CUST06769,1,Q1,Yes,0,12,Offer C,No,35.4,Yes,No,285.5,Yes,Yes,Yes,Yes,No,No,Yes,No,Two Year,No,Mailed Check,99.65,1225.25,16.34,12.47,26.94,2023-12-31,2024-12-03,
CUST06770,1,Q3,No,1,65,Offer D,No,16.33,Yes,Fiber Optic,124.5,Yes,No,No,Yes,No,Yes,No,No,Two Year,No,Bank Withdrawal,79.6,5177.13,18.45,13.2,42.33,2019-07-31,2024-12-21,
CUST06771,1,Q4,No,1,46,Offer C,Yes,6.81,No,No,255.9,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.87,4620.23,18.21,6.55,9.28,2021-02-28,2024-12-04,
CUST06772,1,Q3,No,0,22,Offer B,No,33.13,Yes,No,202.8,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,26.94,608.77,4.27,14.99,17.6,2023-02-28,2024-12-07,
CUST06773,1,Q2,Yes,1,42,Offer E,No,39.82,No,DSL,81.4,No,Yes,Yes,No,Yes,No,No,No,Two Year,No,Credit Card,64.18,2736.76,11.57,11.96,39.92,2021-06-30,2024-12-18,
CUST06774,1,Q4,No,2,67,Offer E,Yes,20.65,No,No,286.1,Yes,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,91.83,6166.81,24.76,7.73,7.43,2019-05-31,2024-12-24,2023-07-31
CUST06775,1,Q3,Yes,0,49,Offer D,No,37.9,No,No,79.9,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.16,4479.46,8.59,6.35,10.46,2020-11-30,2024-12-21,
CUST06776,1,Q4,Yes,0,41,None,No,30.3,No,DSL,105.9,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,89.3,3689.57,8.63,0.97,16.57,2021-07-31,2024-12-09,2022-04-04
CUST06777,1,Q3,No,2,69,Offer B,Yes,21.16,Yes,Fiber Optic,263.9,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.14,7569.19,11.65,10.46,12.14,2019-03-31,2024-12-16,
CUST06778,1,Q4,No,0,47,None,Yes,22.24,Yes,Cable,267.6,No,Yes,No,No,No,Yes,Yes,No,Two Year,No,Credit Card,47.98,2278.39,14.33,11.9,59.73,2021-01-31,2024-12-02,2022-06-28
CUST06779,1,Q4,Yes,1,35,Offer E,Yes,22.34,No,No,299.2,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,35.31,1273.38,22.01,3.68,67.04,2022-01-31,2024-12-04,2024-11-16
CUST06780,1,Q3,Yes,2,11,Offer B,No,26.72,Yes,Cable,115.5,No,No,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Mailed Check,40.89,460.83,13.59,6.27,50.34,2024-01-31,2024-12-26,
CUST06781,1,Q3,Yes,0,29,Offer C,No,7.71,No,DSL,263.2,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,60.24,1774.21,11.08,5.53,19.32,2022-07-31,2024-12-16,
CUST06782,1,Q3,Yes,0,34,Offer D,Yes,31.48,No,No,167.9,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,37.06,1307.89,2.57,1.11,2.73,2022-02-28,2024-12-10,
CUST06783,1,Q1,Yes,0,21,Offer C,No,14.3,Yes,Fiber Optic,96.0,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,108.29,2313.26,11.44,14.54,70.98,2023-03-31,2024-12-18,
CUST06784,1,Q2,Yes,0,60,Offer C,No,15.67,Yes,DSL,195.1,Yes,No,Yes,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,60.63,3651.1,6.25,2.77,39.5,2019-12-31,2024-12-02,
CUST06785,1,Q2,Yes,0,22,Offer E,Yes,29.27,Yes,Cable,256.4,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.12,2624.96,14.54,3.66,43.1,2023-02-28,2024-12-03,
CUST06786,1,Q1,Yes,2,61,None,No,16.85,Yes,No,142.1,Yes,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,102.04,6267.41,9.31,8.4,14.11,2019-11-30,2024-12-19,
CUST06787,1,Q2,Yes,0,16,Offer E,No,25.03,Yes,DSL,95.9,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.96,1207.11,7.93,9.57,71.69,2023-08-31,2024-12-11,
CUST06788,1,Q4,Yes,1,33,Offer B,Yes,30.85,No,Cable,240.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,68.0,2273.58,15.65,5.12,51.86,2022-03-31,2024-12-13,2023-08-22
CUST06789,1,Q1,Yes,1,12,Offer A,No,13.95,Yes,No,108.5,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,47.49,606.3,8.96,0.99,57.58,2023-12-31,2024-12-09,
CUST06790,1,Q2,Yes,0,34,Offer D,No,20.36,Yes,Fiber Optic,223.5,No,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,106.0,3619.03,17.77,2.88,7.58,2022-02-28,2024-12-14,2024-08-09
CUST06791,1,Q2,No,2,34,Offer A,Yes,5.16,No,DSL,146.6,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,57.71,1972.5,17.66,12.27,21.39,2022-02-28,2024-12-08,
CUST06792,1,Q3,No,0,66,Offer A,Yes,32.18,No,Fiber Optic,138.7,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,69.54,4613.64,16.58,8.11,6.53,2019-06-30,2024-12-02,
CUST06793,1,Q1,No,0,71,Offer C,Yes,28.75,Yes,Cable,95.4,No,No,No,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal,36.07,2568.92,9.21,10.87,54.02,2019-01-31,2024-12-15,
CUST06794,1,Q4,No,2,35,Offer E,No,24.8,No,Cable,108.5,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Mailed Check,26.53,970.19,18.17,0.46,68.63,2022-01-31,2024-12-10,
CUST06795,1,Q3,No,1,24,Offer C,Yes,10.92,No,Fiber Optic,137.6,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,58.55,1437.8,12.91,0.77,12.78,2022-12-31,2024-12-21,
CUST06796,1,Q4,Yes,0,49,Offer D,Yes,23.97,Yes,No,296.8,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,55.53,2725.61,21.78,11.54,30.43,2020-11-30,2024-12-02,
CUST06797,1,Q1,No,0,61,Offer E,No,20.37,Yes,Fiber Optic,228.7,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Mailed Check,116.4,7100.42,14.43,5.31,73.15,2019-11-30,2024-12-24,2024-04-04
CUST06798,1,Q4,Yes,1,67,Offer B,Yes,11.93,No,DSL,245.8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,46.74,3136.92,15.01,14.19,49.64,2019-05-31,2024-12-25,2022-05-19
CUST06799,1,Q1,No,2,70,Offer D,Yes,30.29,No,DSL,181.8,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Mailed Check,48.53,3423.77,17.32,11.21,45.94,2019-02-28,2024-12-05,
CUST06800,1,Q2,Yes,0,55,Offer B,No,31.9,Yes,DSL,199.5,Yes,Yes,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,71.48,3968.75,21.53,0.8,27.99,2020-05-31,2024-12-07,2023-09-11
CUST06801,1,Q4,No,1,55,Offer E,Yes,21.59,Yes,Fiber Optic,208.8,Yes,Yes,No,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,36.94,2040.94,9.03,1.29,47.39,2020-05-31,2024-12-10,
CUST06802,1,Q3,No,0,61,Offer B,Yes,13.45,Yes,DSL,145.0,No,No,Yes,Yes,No,No,Yes,Yes,Two Year,No,Credit Card,114.11,6981.69,6.59,14.04,0.57,2019-11-30,2024-12-26,
CUST06803,1,Q1,Yes,2,21,None,Yes,17.4,Yes,Cable,228.5,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,115.2,2461.5,17.13,6.15,21.25,2023-03-31,2024-12-03,
CUST06804,1,Q2,No,0,70,Offer A,No,10.98,Yes,DSL,217.8,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,34.54,2427.32,23.5,11.85,38.63,2019-02-28,2024-12-18,
CUST06805,1,Q4,Yes,1,21,None,Yes,33.91,No,Cable,120.3,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.09,1592.72,10.01,12.65,45.69,2023-03-31,2024-12-24,2024-11-29
CUST06806,1,Q2,No,1,67,None,Yes,13.52,Yes,DSL,39.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,48.63,3295.27,13.07,2.89,53.99,2019-05-31,2024-12-13,
CUST06807,1,Q2,Yes,2,68,None,No,8.91,Yes,No,59.3,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,87.14,5930.54,18.71,1.24,16.42,2019-04-30,2024-12-24,2022-11-12
CUST06808,1,Q3,No,1,14,Offer C,No,13.56,Yes,DSL,97.3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,92.23,1303.57,24.87,2.29,53.78,2023-10-31,2024-12-02,
CUST06809,1,Q3,No,0,44,Offer A,Yes,31.78,Yes,Fiber Optic,163.2,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,34.06,1501.29,4.22,14.2,60.02,2021-04-30,2024-12-08,2024-04-05
CUST06810,1,Q2,Yes,2,57,Offer E,Yes,16.31,Yes,No,55.7,Yes,No,Yes,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,88.17,5072.53,11.55,12.14,45.26,2020-03-31,2024-12-18,
CUST06811,1,Q4,No,1,14,Offer C,No,34.07,Yes,Fiber Optic,156.2,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,87.7,1261.87,17.35,7.19,43.92,2023-10-31,2024-12-17,
CUST06812,1,Q2,Yes,1,71,Offer E,Yes,7.89,No,Cable,265.2,No,Yes,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,54.51,3918.18,1.0,4.2,1.74,2019-01-31,2024-12-02,
CUST06813,1,Q3,No,2,51,Offer B,No,9.34,Yes,No,142.1,No,No,No,No,Yes,No,Yes,No,One Year,No,Mailed Check,74.95,3849.16,15.73,12.56,57.36,2020-09-30,2024-12-06,
CUST06814,1,Q3,No,2,13,Offer D,Yes,35.19,Yes,Cable,144.5,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,34.92,485.76,22.41,7.61,53.53,2023-11-30,2024-12-07,2024-05-10
CUST06815,1,Q4,No,3,35,Offer E,No,37.58,Yes,Fiber Optic,186.1,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.62,2319.9,7.11,9.58,50.04,2022-01-31,2024-12-15,2023-01-30
CUST06816,1,Q2,Yes,0,8,Offer E,Yes,24.77,No,DSL,261.8,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.9,461.6,4.99,3.65,25.71,2024-04-30,2024-12-02,
CUST06817,1,Q3,Yes,1,35,Offer D,Yes,31.24,No,DSL,114.1,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.94,2558.99,6.72,1.85,16.53,2022-01-31,2024-12-26,
CUST06818,1,Q1,Yes,2,25,None,Yes,30.01,Yes,Cable,267.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,38.31,990.46,6.85,7.34,76.07,2022-11-30,2024-12-19,
CUST06819,1,Q3,No,1,44,Offer B,Yes,18.57,Yes,Cable,278.1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,49.23,2214.15,23.96,4.3,36.88,2021-04-30,2024-12-02,
CUST06820,1,Q4,Yes,2,54,Offer E,No,22.86,No,No,115.3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.32,4162.79,22.93,11.82,68.24,2020-06-30,2024-12-21,
CUST06821,1,Q2,Yes,1,58,Offer E,Yes,31.14,No,Fiber Optic,108.0,Yes,No,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,118.83,6915.31,9.67,11.83,43.7,2020-02-29,2024-12-23,
CUST06822,1,Q1,Yes,3,18,Offer B,No,15.31,No,No,253.8,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,65.14,1183.45,12.65,14.38,7.63,2023-06-30,2024-12-18,2024-12-11
CUST06823,1,Q1,Yes,0,48,Offer E,Yes,13.92,Yes,Cable,60.1,No,Yes,Yes,No,No,No,Yes,No,Two Year,No,Bank Withdrawal,54.82,2671.73,14.67,6.04,26.91,2020-12-31,2024-12-21,2024-06-23
CUST06824,1,Q1,No,3,46,Offer D,Yes,31.18,Yes,Fiber Optic,198.2,No,No,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,37.91,1791.21,13.01,8.17,35.03,2021-02-28,2024-12-05,2024-11-03
CUST06825,1,Q2,No,0,46,Offer B,No,12.88,No,No,81.9,Yes,No,Yes,No,Yes,No,No,No,One Year,No,Credit Card,86.79,4021.63,23.89,11.56,25.92,2021-02-28,2024-12-14,
CUST06826,1,Q4,No,2,47,Offer C,Yes,37.48,Yes,DSL,181.1,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,79.87,3760.14,11.39,2.44,41.37,2021-01-31,2024-12-21,
CUST06827,1,Q3,No,1,9,Offer A,No,23.02,Yes,Fiber Optic,200.6,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,77.95,738.58,0.07,5.0,75.29,2024-03-31,2024-12-18,
CUST06828,1,Q1,No,0,50,Offer E,Yes,17.87,Yes,No,210.4,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,23.53,1225.21,7.38,14.23,65.46,2020-10-31,2024-12-24,
CUST06829,1,Q2,No,0,55,Offer A,Yes,32.71,Yes,DSL,256.9,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,92.52,5096.83,18.88,8.4,35.08,2020-05-31,2024-12-04,
CUST06830,1,Q3,No,1,21,Offer D,Yes,20.98,Yes,Cable,122.0,Yes,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,75.72,1628.49,5.19,10.71,59.51,2023-03-31,2024-12-13,2024-03-23
CUST06831,1,Q3,No,3,61,Offer E,No,37.34,No,Cable,78.7,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,25.3,1556.37,3.61,4.35,62.71,2019-11-30,2024-12-02,
CUST06832,1,Q2,No,0,52,Offer E,No,26.52,No,DSL,39.6,No,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,74.39,3873.83,24.83,0.08,69.25,2020-08-31,2024-12-09,
CUST06833,1,Q1,Yes,0,66,Offer C,Yes,36.28,No,Cable,279.3,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,88.31,5867.1,1.12,8.74,61.15,2019-06-30,2024-12-03,
CUST06834,1,Q2,No,0,51,Offer E,No,34.32,Yes,Fiber Optic,218.2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,32.32,1675.12,18.63,4.88,42.02,2020-09-30,2024-12-10,
CUST06835,1,Q2,No,3,33,Offer E,Yes,36.94,No,DSL,109.2,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.14,3797.49,20.72,0.86,76.91,2022-03-31,2024-12-11,
CUST06836,1,Q3,Yes,0,10,None,Yes,13.56,Yes,No,59.7,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,104.18,1042.24,4.61,3.33,21.64,2024-02-29,2024-12-04,
CUST06837,1,Q2,No,2,43,Offer C,No,15.43,No,No,185.0,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,22.27,981.54,18.98,1.56,17.63,2021-05-31,2024-12-23,2021-07-04
CUST06838,1,Q1,No,0,55,None,Yes,34.72,No,Cable,60.4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,37.76,2111.63,2.96,14.84,52.79,2020-05-31,2024-12-12,
CUST06839,1,Q4,No,1,24,Offer A,Yes,12.96,Yes,Fiber Optic,79.6,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,86.52,2109.03,1.3,13.09,79.7,2022-12-31,2024-12-21,
CUST06840,1,Q2,No,2,69,None,Yes,11.83,No,Cable,221.9,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card,38.38,2657.85,20.65,9.3,39.16,2019-03-31,2024-12-23,
CUST06841,1,Q2,No,1,31,Offer A,Yes,26.63,No,DSL,37.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,98.01,3051.95,13.43,7.43,21.73,2022-05-31,2024-12-08,
CUST06842,1,Q2,Yes,1,20,Offer A,Yes,23.37,Yes,No,119.8,No,Yes,Yes,No,No,Yes,No,No,One Year,No,Credit Card,50.82,1022.89,22.42,1.79,15.35,2023-04-30,2024-12-03,
CUST06843,1,Q1,No,0,66,Offer E,No,10.15,No,No,161.1,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,105.96,7034.59,17.08,3.65,59.03,2019-06-30,2024-12-15,
CUST06844,1,Q2,Yes,2,38,Offer C,No,14.56,No,Cable,68.4,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,27.44,1060.46,7.58,9.1,60.1,2021-10-31,2024-12-09,
CUST06845,1,Q1,Yes,0,68,Offer A,Yes,20.31,Yes,DSL,113.0,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,61.13,4164.67,18.06,7.87,55.04,2019-04-30,2024-12-15,
CUST06846,1,Q1,No,4,15,Offer D,Yes,23.69,Yes,Cable,235.5,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Mailed Check,114.71,1732.45,8.65,13.95,36.82,2023-09-30,2024-12-04,
CUST06847,1,Q3,No,4,46,Offer B,No,9.41,No,DSL,166.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,41.64,1923.89,14.22,8.21,22.26,2021-02-28,2024-12-20,
CUST06848,1,Q1,No,5,14,Offer D,No,6.32,No,No,242.4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.32,1077.85,2.25,6.6,58.93,2023-10-31,2024-12-02,2024-06-04
CUST06849,1,Q2,No,0,35,Offer A,Yes,5.92,Yes,No,192.9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,44.32,1589.52,2.86,9.85,58.26,2022-01-31,2024-12-05,
CUST06850,1,Q1,No,2,43,Offer B,Yes,23.71,Yes,Cable,33.8,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,53.97,2344.52,4.65,7.23,58.31,2021-05-31,2024-12-16,
CUST06851,1,Q1,No,0,72,Offer A,No,27.41,No,DSL,45.3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,27.66,2018.69,3.38,5.95,54.8,2018-12-31,2024-12-09,2023-08-05
CUST06852,1,Q1,No,1,62,Offer B,No,31.85,Yes,No,56.3,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,22.05,1372.77,1.15,13.63,20.7,2019-10-31,2024-12-12,2022-09-26
CUST06853,1,Q2,No,1,37,Offer C,Yes,31.18,No,DSL,241.5,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,No,Mailed Check,33.76,1298.56,16.02,3.51,71.02,2021-11-30,2024-12-19,
