CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
CUST08817,1,FEMALE,24,No,No,No,0
CUST08818,1,female,54,No,Yes,Yes,3
CUST08819,1,MALE,70,Yes,No,No,0
CUST08820,1,female,35,No,No,Yes,0
CUST08821,1,MALE,55,No,No,Yes,1
CUST08822,1,Male,76,Yes,No,Yes,1
CUST08823,1,FEMALE,18,No,No,No,0
CUST08824,1,female,61,No,No,Yes,1
CUST08825,1,Female,64,No,No,No,0
CUST08826,1,MALE,52,No,Yes,No,0
CUST08827,1,Male,77,Yes,No,Yes,3
CUST08828,1,Female,69,Yes,Yes,Yes,0
CUST08829,1,Male,25,No,No,No,0
CUST08830,1,Male,58,No,Yes,Yes,2
CUST08831,1,MALE,20,No,Yes,Yes,3
CUST08832,1,Male,31,No,Yes,No,0
CUST08833,1,female,43,No,No,Yes,1
CUST08834,1,Female,75,Yes,Yes,Yes,0
CUST08835,1,Male,57,No,Yes,Yes,0
CUST08836,1,Male,68,Yes,Yes,Yes,3
CUST08837,1,FEMALE,22,No,No,No,0
CUST08838,1,FEMALE,49,No,Yes,Yes,1
CUST08839,1,female,18,No,Yes,No,0
CUST08840,1,FEMALE,71,Yes,Yes,No,0
CUST08841,1,Male,28,No,Yes,No,0
CUST08842,1,Male,70,Yes,No,Yes,3
CUST08843,1,Female,25,No,Yes,No,0
CUST08844,1,FEMALE,42,No,Yes,No,0
CUST08845,1,MALE,57,No,Yes,Yes,3
CUST08846,1,FEMALE,49,No,Yes,No,0
CUST08847,1,Male,45,No,Yes,Yes,2
CUST08848,1,Female,20,No,No,Yes,1
CUST08849,1,FEMALE,79,Yes,Yes,No,0
CUST08850,1,Female,44,No,No,Yes,2
CUST08851,1,FEMALE,62,No,Yes,No,0
CUST08852,1,female,42,No,Yes,Yes,3
CUST08853,1,Male,78,Yes,No,No,0
CUST08854,1,Male,61,No,No,No,0
CUST08855,1,MALE,63,No,No,Yes,3
CUST08856,1,Male,31,No,Yes,No,0
CUST08857,1,MALE,25,Yes,No,No,0
CUST08858,1,Male,65,Yes,No,Yes,0
CUST08859,1,FEMALE,31,No,Yes,Yes,0
CUST08860,1,FEMALE,82,Yes,Yes,Yes,0
CUST08861,1,female,24,No,Yes,No,0
CUST08862,1,FEMALE,66,Yes,Yes,Yes,2
CUST08863,1,Female,72,Yes,No,No,0
CUST08864,1,FEMALE,30,No,No,Yes,3
CUST08865,1,MALE,73,Yes,No,No,0
CUST08866,1,female,73,Yes,Yes,Yes,1
CUST08867,1,Female,32,No,Yes,No,0
CUST08868,1,Female,74,Yes,Yes,Yes,3
CUST08869,1,Male,75,Yes,Yes,Yes,1
CUST08870,1,MALE,52,No,No,Yes,2
CUST08871,1,FEMALE,33,No,No,Yes,1
CUST08872,1,FEMALE,25,No,Yes,Yes,2
CUST08873,1,Male,62,No,Yes,Yes,1
CUST08874,1,FEMALE,57,No,Yes,No,0
CUST08875,1,Female,71,Yes,Yes,Yes,1
CUST08876,1,FEMALE,31,No,No,Yes,2
CUST08877,1,FEMALE,76,Yes,Yes,Yes,1
CUST08878,1,Female,70,Yes,No,Yes,3
CUST08879,1,MALE,44,No,Yes,No,0
CUST08880,1,MALE,64,No,Yes,Yes,0
CUST08881,1,Female,23,No,Yes,No,0
CUST08882,1,Female,72,Yes,Yes,No,0
CUST08883,1,female,61,No,Yes,Yes,0
CUST08884,1,female,35,No,Yes,No,0
CUST08885,1,FEMALE,33,No,Yes,No,0
CUST08886,1,FEMALE,29,No,Yes,Yes,2
CUST08887,1,female,37,No,No,Yes,1
CUST08888,1,FEMALE,62,No,Yes,No,0
CUST08889,1,MALE,81,Yes,Yes,No,0
CUST08890,1,MALE,76,Yes,Yes,No,0
CUST08891,1,Male,39,No,No,No,0
CUST08892,1,female,64,No,No,No,0
CUST08893,1,MALE,46,No,Yes,Yes,2
CUST08894,1,Male,62,No,Yes,Yes,2
CUST08895,1,Female,26,No,No,Yes,1
CUST08896,1,MALE,41,No,No,No,0
CUST08897,1,Male,32,No,No,No,0
CUST08898,1,FEMALE,53,No,Yes,No,0
CUST08899,1,Male,30,No,Yes,No,0
CUST08900,1,MALE,61,Yes,No,Yes,0
CUST08901,1,FEMALE,53,No,No,Yes,3
CUST08902,1,FEMALE,78,Yes,Yes,No,0
CUST08903,1,Male,57,No,Yes,Yes,0
CUST08904,1,Male,44,No,Yes,Yes,1
CUST08905,1,MALE,18,No,Yes,No,0
CUST08906,1,FEMALE,51,No,No,No,0
CUST08907,1,female,38,No,Yes,No,0
CUST08908,1,Male,50,No,Yes,Yes,0
CUST08909,1,female,24,No,No,Yes,2
CUST08910,1,female,82,Yes,Yes,No,0
CUST08911,1,FEMALE,20,No,No,Yes,2
CUST08912,1,MALE,68,Yes,No,No,0
CUST08913,1,female,71,Yes,Yes,Yes,2
CUST08914,1,MALE,76,Yes,Yes,Yes,3
CUST08915,1,Male,23,No,No,Yes,0
CUST08916,1,FEMALE,46,No,No,No,0
CUST08917,1,Female,34,No,Yes,No,0
CUST08918,1,FEMALE,77,Yes,Yes,No,0
CUST08919,1,Female,39,No,Yes,Yes,1
CUST08920,1,Male,41,No,No,No,0
CUST08921,1,MALE,68,Yes,Yes,Yes,3
CUST08922,1,Male,67,Yes,No,Yes,1
CUST08923,1,FEMALE,28,No,Yes,No,0
CUST08924,1,Female,73,Yes,No,Yes,2
CUST08925,1,Female,59,No,No,Yes,2
CUST08926,1,FEMALE,56,No,No,Yes,2
CUST08927,1,FEMALE,65,Yes,Yes,Yes,0
CUST08928,1,Male,74,Yes,Yes,Yes,1
CUST08929,1,female,38,No,No,No,0
CUST08930,1,Female,37,No,Yes,No,0
CUST08931,1,FEMALE,32,No,No,No,0
CUST08932,1,Male,68,Yes,No,Yes,1
CUST08933,1,female,79,Yes,No,No,0
CUST08934,1,MALE,54,No,No,Yes,3
CUST08935,1,FEMALE,23,No,Yes,Yes,0
CUST08936,1,female,43,No,Yes,Yes,1
CUST08937,1,MALE,25,No,Yes,Yes,3
CUST08938,1,MALE,21,No,Yes,No,0
CUST08939,1,Male,38,No,No,Yes,3
CUST08940,1,Female,48,No,No,No,0
CUST08941,1,FEMALE,38,No,No,No,0
CUST08942,1,female,42,No,Yes,No,0
CUST08943,1,MALE,32,No,Yes,No,0
CUST08944,1,Female,52,No,Yes,Yes,3
CUST08945,1,MALE,66,Yes,No,Yes,3
CUST08946,1,FEMALE,60,No,Yes,Yes,2
CUST08947,1,FEMALE,58,No,Yes,Yes,1
CUST08948,1,Male,54,No,Yes,No,0
CUST08949,1,FEMALE,74,Yes,Yes,Yes,3
CUST08950,1,FEMALE,59,No,No,Yes,3
CUST08951,1,FEMALE,64,No,Yes,Yes,3
CUST08952,1,Female,78,Yes,No,Yes,1
CUST08953,1,female,31,No,No,No,0
CUST08954,1,female,70,Yes,No,Yes,0
CUST08955,1,FEMALE,51,No,Yes,Yes,1
CUST08956,1,female,41,No,No,No,0
CUST08957,1,FEMALE,37,No,No,Yes,2
CUST08958,1,female,47,No,Yes,Yes,0
CUST08959,1,female,24,No,No,Yes,0
CUST08960,1,MALE,53,No,No,Yes,0
CUST08961,1,Female,55,No,Yes,No,0
CUST08962,1,MALE,69,Yes,Yes,No,0
CUST08963,1,MALE,32,No,Yes,Yes,2
CUST08964,1,female,63,No,Yes,Yes,1
CUST08965,1,Male,40,No,Yes,No,0
CUST08966,1,Male,29,No,Yes,Yes,3
CUST08967,1,Female,61,No,Yes,Yes,0
CUST08968,1,FEMALE,32,No,No,Yes,2
CUST08969,1,female,66,Yes,Yes,No,0
CUST08970,1,Female,38,No,Yes,No,0
CUST08971,1,MALE,32,No,No,No,0
CUST08972,1,female,31,No,No,No,0
CUST08973,1,MALE,59,No,Yes,No,0
CUST08974,1,Female,32,No,No,No,0
CUST08975,1,Male,80,Yes,Yes,Yes,2
CUST08976,1,Female,44,No,No,Yes,2
CUST08977,1,female,70,Yes,Yes,No,0
CUST08978,1,female,69,Yes,No,No,0
CUST08979,1,FEMALE,80,Yes,Yes,Yes,3
CUST08980,1,Male,70,Yes,No,No,0
CUST08981,1,female,74,Yes,No,No,0
CUST08982,1,Male,69,Yes,No,No,0
CUST08983,1,female,60,No,No,Yes,1
CUST08984,1,Male,24,No,Yes,No,0
CUST08985,1,Female,59,No,Yes,Yes,2
CUST08986,1,Male,21,No,No,Yes,1
CUST08987,1,MALE,22,No,No,Yes,0
CUST08988,1,Female,58,No,No,Yes,3
CUST08989,1,female,21,No,No,Yes,0
CUST08990,1,female,19,No,Yes,Yes,1
CUST08991,1,FEMALE,84,Yes,Yes,No,0
CUST08992,1,MALE,38,No,Yes,No,0
CUST08993,1,FEMALE,60,No,Yes,Yes,3
CUST08994,1,Female,26,No,Yes,No,0
CUST08995,1,FEMALE,45,No,Yes,No,0
CUST08996,1,Female,43,No,No,No,0
CUST08997,1,FEMALE,20,No,No,No,0
CUST08998,1,Male,66,Yes,No,No,0
CUST08999,1,Female,34,No,Yes,No,0
CUST09000,1,Female,80,Yes,Yes,No,0
CUST09001,1,Male,72,Yes,Yes,Yes,2
CUST09002,1,Male,40,No,Yes,No,0
CUST09003,1,MALE,51,No,No,No,0
CUST09004,1,Male,32,No,No,Yes,0
CUST09005,1,FEMALE,64,No,Yes,Yes,1
CUST09006,1,Male,20,No,Yes,Yes,2
CUST09007,1,Male,45,No,Yes,No,0
CUST09008,1,Female,20,No,Yes,Yes,0
CUST09009,1,Female,21,No,No,Yes,1
CUST09010,1,Male,48,No,No,Yes,2
CUST09011,1,MALE,62,No,Yes,Yes,2
CUST09012,1,Female,76,Yes,No,No,0
CUST09013,1,FEMALE,62,No,Yes,No,0
CUST09014,1,FEMALE,54,No,Yes,No,0
CUST09015,1,Male,82,Yes,No,Yes,3
CUST09016,1,Male,26,No,No,No,0
CUST09017,1,MALE,34,No,No,No,0
CUST09018,1,Male,82,Yes,No,No,0
CUST09019,1,female,20,No,No,No,0
CUST09020,1,female,43,No,Yes,No,0
CUST09021,1,Male,70,Yes,Yes,No,0
CUST09022,1,female,48,No,Yes,No,0
CUST09023,1,FEMALE,43,No,Yes,Yes,2
CUST09024,1,Male,40,No,Yes,Yes,1
CUST09025,1,FEMALE,47,No,No,No,0
CUST09026,1,FEMALE,27,No,Yes,No,0
CUST09027,1,female,81,Yes,No,Yes,1
CUST09028,1,MALE,39,No,No,No,0
CUST09029,1,FEMALE,32,No,Yes,No,0
CUST09030,1,female,73,Yes,Yes,No,0
CUST09031,1,MALE,37,No,Yes,Yes,2
CUST09032,1,female,64,No,No,Yes,2
CUST09033,1,female,70,Yes,Yes,Yes,2
CUST09034,1,Male,70,Yes,No,No,0
CUST09035,1,Female,18,No,Yes,Yes,3
CUST09036,1,MALE,19,No,Yes,No,0
CUST09037,1,female,75,Yes,Yes,Yes,2
CUST09038,1,FEMALE,36,No,No,Yes,3
CUST09039,1,FEMALE,79,Yes,No,Yes,2
CUST09040,1,Female,29,No,No,Yes,3
CUST09041,1,MALE,43,No,Yes,Yes,2
CUST09042,1,Male,44,No,Yes,No,0
CUST09043,1,MALE,46,No,No,No,0
CUST09044,1,FEMALE,32,No,Yes,No,0
CUST09045,1,FEMALE,63,No,No,No,0
CUST09046,1,Male,18,No,Yes,No,0
CUST09047,1,Male,77,Yes,No,Yes,3
CUST09048,1,FEMALE,74,Yes,Yes,Yes,0
CUST09049,1,female,20,No,No,No,0
CUST09050,1,female,35,No,Yes,No,0
CUST09051,1,Male,69,Yes,No,No,0
CUST09052,1,female,77,Yes,No,No,0
CUST09053,1,Male,51,No,No,Yes,2
CUST09054,1,MALE,77,Yes,Yes,Yes,3
CUST09055,1,MALE,43,No,No,No,0
CUST09056,1,MALE,36,No,Yes,No,0
CUST09057,1,Male,39,No,No,Yes,3
CUST09058,1,Male,50,No,No,Yes,1
CUST09059,1,female,55,No,No,No,0
CUST09060,1,female,52,No,No,Yes,1
CUST09061,1,female,84,Yes,Yes,No,0
CUST09062,1,Female,27,No,Yes,Yes,1
CUST09063,1,Male,32,No,No,No,0
CUST09064,1,MALE,28,No,Yes,Yes,1
CUST09065,1,MALE,41,No,Yes,No,0
CUST09066,1,Female,21,No,No,Yes,0
CUST09067,1,Female,30,No,Yes,No,0
CUST09068,1,MALE,74,Yes,Yes,Yes,3
CUST09069,1,Male,54,No,Yes,Yes,0
CUST09070,1,MALE,65,Yes,Yes,No,0
CUST09071,1,MALE,18,No,Yes,No,0
CUST09072,1,Female,77,Yes,No,No,0
CUST09073,1,Female,29,No,Yes,Yes,1
CUST09074,1,female,38,No,Yes,Yes,1
CUST09075,1,Female,28,No,No,No,0
CUST09076,1,MALE,61,No,No,No,0
CUST09077,1,female,75,Yes,No,No,0
CUST09078,1,MALE,61,No,Yes,Yes,1
CUST09079,1,Male,51,No,No,No,0
CUST09080,1,Male,42,No,Yes,No,0
CUST09081,1,Female,21,No,No,Yes,1
CUST09082,1,female,81,Yes,No,No,0
CUST09083,1,FEMALE,33,No,Yes,Yes,1
CUST09084,1,Male,27,No,No,Yes,0
CUST09085,1,Male,83,Yes,No,Yes,0
CUST09086,1,Male,52,No,No,No,0
CUST09087,1,Male,23,No,Yes,Yes,3
CUST09088,1,Female,36,No,No,Yes,0
CUST09089,1,female,76,Yes,Yes,No,0
CUST09090,1,Male,70,Yes,Yes,Yes,2
CUST09091,1,Female,25,No,No,Yes,1
CUST09092,1,female,27,No,No,No,0
CUST09093,1,female,84,Yes,No,Yes,3
CUST09094,1,FEMALE,55,No,No,No,0
CUST09095,1,MALE,46,No,No,Yes,1
CUST09096,1,Male,32,No,No,Yes,2
CUST09097,1,Female,40,No,Yes,No,0
CUST09098,1,female,63,No,No,Yes,1
CUST09099,1,FEMALE,45,No,No,No,0
CUST09100,1,MALE,43,No,Yes,No,0
CUST09101,1,female,27,No,No,Yes,2
CUST09102,1,female,64,No,Yes,No,0
CUST09103,1,Male,21,No,Yes,Yes,2
CUST09104,1,MALE,72,Yes,Yes,Yes,3
CUST09105,1,MALE,83,Yes,No,No,0
CUST09106,1,Female,84,Yes,Yes,Yes,2
CUST09107,1,FEMALE,24,No,No,Yes,2
CUST09108,1,Female,72,Yes,Yes,Yes,1
CUST09109,1,FEMALE,48,No,Yes,Yes,3
CUST09110,1,Female,36,No,Yes,Yes,3
CUST09111,1,FEMALE,45,No,No,Yes,2
CUST09112,1,Male,45,No,No,Yes,1
CUST09113,1,FEMALE,36,No,Yes,No,0
CUST09114,1,Female,37,No,No,Yes,3
CUST09115,1,MALE,30,No,Yes,No,0
CUST09116,1,female,60,No,Yes,No,0
CUST09117,1,FEMALE,28,No,No,No,0
CUST09118,1,FEMALE,65,Yes,Yes,Yes,2
CUST09119,1,MALE,32,No,Yes,No,0
CUST09120,1,Male,34,No,No,Yes,0
CUST09121,1,Female,71,Yes,Yes,No,0
CUST09122,1,Male,67,Yes,Yes,No,0
CUST09123,1,FEMALE,45,No,No,Yes,1
CUST09124,1,FEMALE,21,No,Yes,No,0
CUST09125,1,Male,39,No,Yes,No,0
CUST09126,1,Female,56,No,No,Yes,2
CUST09127,1,FEMALE,51,No,Yes,Yes,3
CUST09128,1,FEMALE,61,No,No,Yes,2
CUST09129,1,Male,59,No,No,Yes,2
CUST09130,1,female,57,No,No,No,0
CUST09131,1,MALE,29,No,No,Yes,0
CUST09132,1,FEMALE,19,No,Yes,Yes,1
CUST09133,1,Female,45,No,No,No,0
CUST09134,1,female,84,Yes,Yes,No,0
CUST09135,1,Male,27,No,Yes,No,0
CUST09136,1,Male,74,Yes,No,Yes,0
CUST09137,1,Female,54,No,No,Yes,0
CUST09138,1,female,81,Yes,No,No,0
CUST09139,1,Female,57,No,Yes,No,0
CUST09140,1,FEMALE,77,Yes,Yes,Yes,0
CUST09141,1,female,65,Yes,Yes,Yes,1
CUST09142,1,MALE,36,No,No,Yes,0
CUST09143,1,MALE,50,No,Yes,No,0
CUST09144,1,Female,61,No,No,No,0
CUST09145,1,MALE,54,No,No,No,0
CUST09146,1,Female,53,No,Yes,Yes,3
CUST09147,1,FEMALE,38,No,No,Yes,1
CUST09148,1,FEMALE,19,No,Yes,No,0
CUST09149,1,Female,48,No,Yes,No,0
CUST09150,1,FEMALE,47,No,Yes,Yes,3
CUST09151,1,MALE,61,No,Yes,No,0
CUST09152,1,FEMALE,29,No,No,Yes,1
CUST09153,1,MALE,68,Yes,Yes,Yes,3
CUST09154,1,MALE,66,Yes,No,Yes,2
CUST09155,1,Male,41,No,Yes,Yes,0
CUST09156,1,FEMALE,41,No,Yes,No,0
CUST09157,1,FEMALE,77,Yes,No,Yes,3
CUST09158,1,Female,28,No,Yes,No,0
CUST09159,1,Female,30,No,Yes,No,0
CUST09160,1,female,81,Yes,Yes,Yes,3
CUST09161,1,MALE,37,No,No,No,0
CUST09162,1,Male,45,No,Yes,No,0
CUST09163,1,MALE,19,No,Yes,No,0
CUST09164,1,FEMALE,60,No,Yes,No,0
CUST09165,1,female,25,No,No,No,0
CUST09166,1,MALE,30,No,No,Yes,0
CUST09167,1,female,52,No,No,No,0
CUST09168,1,MALE,40,No,No,Yes,0
CUST09169,1,FEMALE,63,No,Yes,No,0
CUST09170,1,FEMALE,32,No,No,Yes,1
CUST09171,1,MALE,19,No,No,No,0
CUST09172,1,Male,78,Yes,No,No,0
CUST09173,1,FEMALE,81,Yes,No,No,0
CUST09174,1,Female,69,Yes,Yes,Yes,1
CUST09175,1,Male,53,No,Yes,Yes,3
CUST09176,1,MALE,84,Yes,No,No,0
CUST09177,1,Male,84,Yes,No,Yes,1
CUST09178,1,Female,64,No,No,Yes,0
CUST09179,1,FEMALE,19,No,No,No,0
CUST09180,1,FEMALE,61,No,Yes,Yes,1
CUST09181,1,FEMALE,81,Yes,Yes,No,0
CUST09182,1,Female,45,No,No,Yes,1
CUST09183,1,Male,71,Yes,No,Yes,1
CUST09184,1,MALE,84,Yes,No,Yes,2
CUST09185,1,MALE,53,No,No,Yes,1
CUST09186,1,Male,80,Yes,No,No,0
CUST09187,1,FEMALE,42,No,No,Yes,3
CUST09188,1,MALE,65,Yes,No,Yes,0
CUST09189,1,FEMALE,56,No,Yes,No,0
CUST09190,1,female,64,No,Yes,No,0
CUST09191,1,female,38,No,Yes,No,0
CUST09192,1,MALE,47,No,No,No,0
CUST09193,1,Male,48,No,Yes,Yes,1
CUST09194,1,Male,43,No,No,Yes,3
CUST09195,1,Male,39,No,No,Yes,2
CUST09196,1,FEMALE,38,No,No,No,0
CUST09197,1,female,18,No,Yes,No,0
CUST09198,1,FEMALE,54,No,Yes,Yes,1
CUST09199,1,Female,63,No,No,No,0
CUST09200,1,Female,26,No,Yes,No,0
CUST09201,1,MALE,34,No,Yes,Yes,1
CUST09202,1,Female,64,No,Yes,Yes,2
CUST09203,1,Male,76,Yes,Yes,No,0
CUST09204,1,MALE,71,Yes,No,No,0
CUST09205,1,female,29,No,No,Yes,3
CUST09206,1,female,81,Yes,Yes,Yes,3
CUST09207,1,Female,23,No,Yes,No,0
CUST09208,1,Female,70,Yes,Yes,Yes,3
CUST09209,1,female,33,No,No,Yes,3
CUST09210,1,Female,22,No,Yes,No,0
CUST09211,1,Female,63,No,No,No,0
CUST09212,1,FEMALE,31,No,Yes,No,0
CUST09213,1,female,61,No,Yes,Yes,0
CUST09214,1,female,80,Yes,No,No,0
CUST09215,1,Female,69,Yes,No,No,0
CUST09216,1,Male,43,No,No,No,0
CUST09217,1,FEMALE,70,Yes,No,No,0
CUST09218,1,Male,46,No,Yes,No,0
CUST09219,1,Female,36,No,No,Yes,3
CUST09220,1,female,64,No,No,No,0
CUST09221,1,Male,25,No,No,No,0
CUST09222,1,MALE,40,No,Yes,Yes,2
CUST09223,1,Male,52,No,No,No,0
CUST09224,1,female,70,Yes,Yes,Yes,3
CUST09225,1,Female,75,Yes,Yes,Yes,1
CUST09226,1,Male,22,No,No,No,0
CUST09227,1,Female,33,No,Yes,No,0
CUST09228,1,FEMALE,34,No,No,Yes,1
CUST09229,1,MALE,49,No,Yes,No,0
CUST09230,1,female,69,Yes,Yes,No,0
CUST09231,1,female,37,No,No,No,0
CUST09232,1,Female,83,Yes,No,No,0
CUST09233,1,MALE,18,No,Yes,No,0
CUST09234,1,female,75,Yes,No,Yes,1
CUST09235,1,Male,61,No,No,Yes,1
CUST09236,1,female,23,No,Yes,Yes,0
CUST09237,1,Male,67,Yes,Yes,Yes,1
CUST09238,1,female,37,No,Yes,Yes,1
CUST09239,1,Male,31,No,No,Yes,2
CUST09240,1,FEMALE,22,No,Yes,No,0
CUST09241,1,Female,58,No,No,No,0
CUST09242,1,FEMALE,57,No,Yes,Yes,0
CUST09243,1,Male,51,No,No,Yes,3
CUST09244,1,Female,62,No,No,No,0
CUST09245,1,MALE,44,No,Yes,No,0
CUST09246,1,Male,61,No,Yes,No,0
CUST09247,1,female,50,No,No,Yes,2
CUST09248,1,female,50,No,Yes,Yes,1
CUST09249,1,MALE,61,No,Yes,No,0
CUST09250,1,FEMALE,37,No,No,Yes,1
CUST09251,1,Male,53,No,No,Yes,1
CUST09252,1,female,24,No,Yes,No,0
CUST09253,1,Female,49,No,Yes,No,0
CUST09254,1,MALE,84,Yes,Yes,No,0
CUST09255,1,FEMALE,56,No,Yes,Yes,0
CUST09256,1,FEMALE,41,No,Yes,No,0
CUST09257,1,Female,71,Yes,No,Yes,1
CUST09258,1,Female,55,No,Yes,No,0
CUST09259,1,MALE,49,No,No,No,0
CUST09260,1,Female,62,No,Yes,No,0
CUST09261,1,female,78,Yes,Yes,No,0
CUST09262,1,FEMALE,70,Yes,Yes,Yes,2
CUST09263,1,Female,68,Yes,No,No,0
CUST09264,1,Male,73,Yes,Yes,No,0
CUST09265,1,Female,44,No,No,No,0
CUST09266,1,FEMALE,55,No,No,Yes,2
CUST09267,1,female,79,Yes,Yes,No,0
CUST09268,1,Female,35,No,Yes,Yes,0
CUST09269,1,female,81,Yes,Yes,No,0
CUST09270,1,Male,47,No,Yes,Yes,1
CUST09271,1,FEMALE,66,Yes,No,Yes,1
CUST09272,1,MALE,58,No,No,Yes,1
CUST09273,1,FEMALE,30,No,Yes,Yes,0
CUST09274,1,MALE,51,No,No,Yes,0
CUST09275,1,MALE,42,No,Yes,Yes,1
CUST09276,1,FEMALE,83,Yes,No,No,0
CUST09277,1,MALE,35,No,Yes,Yes,2
CUST09278,1,female,22,No,Yes,Yes,0
CUST09279,1,Male,36,No,No,No,0
CUST09280,1,Female,59,No,No,Yes,0
CUST09281,1,MALE,35,No,No,Yes,2
CUST09282,1,MALE,49,No,Yes,No,0
CUST09283,1,FEMALE,38,No,No,No,0
CUST09284,1,female,27,No,Yes,No,0
CUST09285,1,Female,54,No,Yes,No,0
CUST09286,1,MALE,66,Yes,Yes,Yes,2
CUST09287,1,female,30,No,Yes,Yes,1
CUST09288,1,Female,72,Yes,No,Yes,1
CUST09289,1,FEMALE,34,No,Yes,No,0
CUST09290,1,MALE,26,No,Yes,No,0
CUST09291,1,FEMALE,61,No,Yes,No,0
CUST09292,1,FEMALE,63,No,No,No,0
CUST09293,1,MALE,25,No,No,Yes,1
CUST09294,1,female,54,No,No,No,0
CUST09295,1,female,36,No,Yes,No,0
CUST09296,1,FEMALE,80,Yes,No,Yes,1
CUST09297,1,FEMALE,63,No,No,No,0
CUST09298,1,Male,43,No,Yes,No,0
CUST09299,1,Female,63,No,Yes,Yes,3
CUST09300,1,FEMALE,63,No,No,No,0
CUST09301,1,FEMALE,31,No,No,No,0
CUST09302,1,Female,80,Yes,Yes,Yes,0
CUST09303,1,MALE,20,No,No,No,0
CUST09304,1,female,45,No,Yes,No,0
CUST09305,1,MALE,46,No,Yes,Yes,2
CUST09306,1,Female,35,No,Yes,Yes,3
CUST09307,1,Female,52,No,Yes,No,0
CUST09308,1,Male,64,No,No,Yes,3
CUST09309,1,Male,22,No,Yes,Yes,3
CUST09310,1,female,76,Yes,Yes,No,0
CUST09311,1,FEMALE,76,Yes,No,No,0
CUST09312,1,Female,64,No,No,No,0
CUST09313,1,Male,30,No,No,No,0
CUST09314,1,MALE,50,No,Yes,Yes,1
CUST09315,1,Male,79,Yes,Yes,Yes,2
CUST09316,1,MALE,33,No,Yes,No,0
CUST09317,1,Male,61,No,No,Yes,1
CUST09318,1,MALE,75,Yes,No,No,0
CUST09319,1,Male,23,No,Yes,No,0
CUST09320,1,Male,32,No,Yes,Yes,2
CUST09321,1,female,21,No,Yes,No,0
CUST09322,1,FEMALE,73,Yes,No,No,0
CUST09323,1,Female,81,Yes,No,Yes,1
CUST09324,1,FEMALE,51,No,Yes,No,0
CUST09325,1,female,73,Yes,No,No,0
CUST09326,1,MALE,49,No,No,Yes,2
CUST09327,1,FEMALE,26,No,No,No,0
CUST09328,1,Female,80,Yes,No,No,0
CUST09329,1,Female,50,No,Yes,No,0
CUST09330,1,MALE,38,No,Yes,No,0
CUST09331,1,Female,72,Yes,No,No,0
CUST09332,1,female,74,Yes,No,No,0
CUST09333,1,FEMALE,19,No,Yes,Yes,1
CUST09334,1,Female,30,No,No,No,0
CUST09335,1,FEMALE,21,No,No,No,0
CUST09336,1,Male,67,Yes,Yes,No,0
CUST09337,1,FEMALE,65,Yes,No,Yes,0
CUST09338,1,MALE,47,No,Yes,Yes,1
CUST09339,1,female,46,No,No,No,0
CUST09340,1,Female,25,No,No,No,0
CUST09341,1,female,29,No,No,No,0
CUST09342,1,FEMALE,58,No,No,Yes,2
CUST09343,1,Female,43,No,No,Yes,3
CUST09344,1,female,67,Yes,No,Yes,1
CUST09345,1,MALE,19,No,No,Yes,0
CUST09346,1,Male,72,Yes,No,No,0
CUST09347,1,Male,73,Yes,Yes,No,0
CUST09348,1,MALE,31,No,Yes,No,0
CUST09349,1,Male,23,No,Yes,Yes,0
CUST09350,1,MALE,78,Yes,Yes,Yes,1
CUST09351,1,FEMALE,29,No,No,Yes,3
CUST09352,1,MALE,30,No,Yes,No,0
CUST09353,1,Male,36,No,Yes,Yes,2
CUST09354,1,FEMALE,61,No,No,No,0
CUST09355,1,MALE,76,Yes,No,Yes,2
CUST09356,1,MALE,54,No,No,Yes,2
CUST09357,1,FEMALE,42,No,No,No,0
CUST09358,1,Female,33,No,No,Yes,3
CUST09359,1,Male,55,No,Yes,No,0
CUST09360,1,Female,60,No,No,Yes,2
CUST09361,1,FEMALE,31,No,No,Yes,3
CUST09362,1,FEMALE,23,No,No,No,0
CUST09363,1,female,40,No,Yes,Yes,0
CUST09364,1,female,77,Yes,No,Yes,0
CUST09365,1,FEMALE,29,No,No,No,0
CUST09366,1,female,30,No,Yes,Yes,1
CUST09367,1,MALE,23,No,Yes,No,0
CUST09368,1,Female,80,Yes,No,No,0
CUST09369,1,FEMALE,55,No,Yes,No,0
CUST09370,1,MALE,67,Yes,Yes,Yes,3
CUST09371,1,Male,69,Yes,No,No,0
CUST09372,1,Male,57,No,Yes,Yes,2
CUST09373,1,female,25,No,Yes,No,0
CUST09374,1,female,78,Yes,No,No,0
CUST09375,1,MALE,25,No,Yes,Yes,1
CUST09376,1,Male,51,No,Yes,No,0
CUST09377,1,FEMALE,77,Yes,No,No,0
CUST09378,1,Female,74,Yes,No,No,0
CUST09379,1,female,63,No,Yes,Yes,3
CUST09380,1,MALE,39,No,Yes,No,0
CUST09381,1,female,57,No,Yes,Yes,3
CUST09382,1,MALE,62,No,Yes,Yes,0
CUST09383,1,Male,72,Yes,Yes,Yes,1
CUST09384,1,female,68,Yes,No,Yes,1
CUST09385,1,MALE,22,No,Yes,Yes,2
CUST09386,1,MALE,30,No,Yes,No,0
CUST09387,1,female,45,No,No,No,0
CUST09388,1,Female,79,Yes,No,No,0
CUST09389,1,FEMALE,41,No,Yes,Yes,0
CUST09390,1,Male,24,No,Yes,No,0
CUST09391,1,female,55,No,No,No,0
