ID,Zip Code,Population
8955,53146,14826
8956,88243,76361
8957,60303,36210
8958,28256,90819
8959,79145,97147
8960,34779,64863
8961,92375,75082
8962,11296,38277
8963,82304,50857
8964,25824,21896
8965,22151,87852
8966,45023,60366
8967,54973,34634
8968,86808,56257
8969,39457,21911
8970,46275,73699
8971,36464,43463
8972,51698,70947
8973,74312,89037
8974,12303,60185
8975,54884,9689
8976,54657,96306
8977,72040,20637
8978,72000,91669
8979,37764,38810
8980,52703,79589
8981,44207,5274
8982,36048,75527
8983,25646,73774
8984,88349,56365
8985,54967,54183
8986,53657,8085
8987,93364,78554
8988,98089,94045
8989,69353,25426
8990,92981,92857
8991,52331,73958
8992,40500,99078
8993,56780,62028
8994,28993,45309
8995,21677,93427
8996,96747,97638
8997,35377,20670
8998,74134,89930
8999,60134,21275
9000,65090,12607
9001,82893,29718
9002,69513,85826
9003,21658,45248
9004,35998,21964
9005,75966,72597
9006,70893,48285
9007,85497,87770
9008,80110,9329
9009,88525,70663
9010,39970,97614
9011,25331,88191
9012,13269,21188
9013,30115,11788
9014,84512,22431
9015,78711,80149
9016,43112,74585
9017,66446,79799
9018,30055,97942
9019,15986,48803
9020,62818,11524
9021,49452,75905
9022,98671,98344
9023,88056,83947
9024,83706,65850
9025,33664,7900
9026,45147,86335
9027,87357,57688
9028,77124,42941
9029,76773,85000
9030,64128,6974
9031,45112,32236
9032,79566,42606
9033,13385,51891
9034,19433,82950
9035,77857,21893
9036,92898,18621
9037,12304,62841
9038,83691,18133
9039,65341,99914
9040,93300,59094
9041,92334,30264
9042,44712,51661
9043,26896,32784
9044,31228,33842
9045,75939,79988
9046,35569,93000
9047,22414,45805
9048,78151,77895
9049,10930,53876
9050,67184,42798
9051,53980,76262
9052,64885,51563
9053,59746,90756
9054,69785,6316
9055,96922,83105
9056,31723,93993
9057,96854,21469
9058,29224,93099
9059,48237,72391
9060,74042,13656
9061,12412,30289
9062,51644,78471
9063,43976,88568
9064,36333,31521
9065,58245,72081
9066,94030,63104
9067,65398,45394
9068,54501,21414
9069,90780,96449
9070,96853,29994
9071,91772,92295
9072,76299,71258
9073,93508,55677
9074,25322,9684
9075,94712,14107
9076,32844,41926
9077,39897,30669
9078,78339,15155
9079,98279,32276
9080,27371,11560
9081,90741,49658
9082,63150,54068
9083,96239,46142
9084,57278,11707
9085,59286,94902
9086,20099,84274
9087,30967,72926
9088,23901,15633
9089,50317,58353
9090,51851,62135
9091,34785,41035
9092,49682,9941
9093,64415,87300
9094,50983,83196
9095,75279,55427
9096,20687,16702
9097,49394,30641
9098,21538,69508
9099,92879,57702
9100,24905,44131
9101,73592,74662
9102,59995,61645
9103,54108,26991
9104,53584,11150
9105,83956,16679
9106,68215,88353
9107,33670,54960
9108,26084,50098
9109,65830,43173
9110,41891,88976
9111,54883,12571
9112,46941,17275
9113,92449,20811
9114,60768,85920
9115,50077,42924
9116,69013,23843
9117,76090,74193
9118,91937,91459
9119,14231,89155
9120,96146,12315
9121,95237,76421
9122,77488,10327
9123,53638,83404
9124,65081,55039
9125,17208,29967
9126,75723,8788
9127,61135,27485
9128,30474,34788
9129,84351,21491
9130,97990,22047
9131,27097,74077
9132,18718,65114
9133,50269,84896
9134,54152,35063
9135,67690,24671
9136,58762,60551
9137,42976,71067
9138,31440,12476
9139,76577,42363
9140,57148,90104
9141,83559,19828
9142,87870,83868
9143,66621,5284
9144,48533,31429
9145,99220,50127
9146,29321,18985
9147,43625,23222
9148,35534,84401
9149,59278,33680
9150,40718,78423
9151,95294,23425
9152,41483,60133
9153,31184,36460
9154,56776,10126
9155,84651,46464
9156,25873,58954
9157,46713,35961
9158,61534,71544
9159,48422,58351
9160,22613,68733
9161,60893,79082
9162,22232,77953
9163,96145,8767
9164,96595,73644
9165,32523,51661
9166,84064,91198
9167,17759,92459
9168,64501,89598
9169,35782,52753
9170,52415,87380
9171,27171,43630
9172,46530,12346
9173,86182,53292
9174,16125,96383
9175,41331,39533
9176,86651,80319
9177,13645,49745
9178,85500,67559
9179,63861,18580
9180,45452,5028
9181,13243,24052
9182,63311,80961
9183,92648,21539
9184,45687,35366
9185,29213,49736
9186,21429,65347
9187,89398,50597
9188,97476,67915
9189,83150,33773
9190,10501,44413
9191,61464,56655
9192,88367,23741
9193,10293,43719
9194,33599,65811
9195,10258,18299
9196,49345,88979
9197,92228,73535
9198,18767,41498
9199,13362,75435
9200,95204,98810
9201,83259,90964
9202,53352,74773
9203,23543,15208
9204,69159,61451
9205,26673,75276
9206,94016,57521
9207,59014,34546
9208,65865,34499
9209,55704,41388
9210,30523,70054
9211,27711,61699
9212,24946,99520
9213,83844,41081
9214,52616,44466
9215,99887,28241
9216,59901,11454
9217,20517,19936
9218,42598,79707
9219,38170,33499
9220,94784,12432
9221,44932,82643
9222,46260,63931
9223,28143,23764
9224,85099,96316
9225,84648,68850
9226,77914,60584
9227,19772,95113
9228,56654,91550
9229,30042,54935
9230,83950,81975
9231,18029,91263
9232,23127,17648
9233,33975,5213
9234,52300,33291
9235,12089,36426
9236,77662,58745
9237,18072,89075
9238,30693,13230
9239,29469,20468
9240,75392,91387
9241,25428,28573
9242,99868,95299
9243,67399,72747
9244,43621,7736
9245,69068,50656
9246,25335,72534
9247,48052,33960
9248,94512,23642
9249,39195,46618
9250,66832,15757
9251,73287,72422
9252,33896,26696
9253,17957,32595
9254,86000,55380
9255,74135,46165
9256,74873,27379
9257,63814,49683
9258,91464,16718
9259,36478,8427
9260,44255,55768
9261,46175,80783
9262,71765,9685
9263,79885,84113
9264,10221,8413
9265,85689,55885
9266,75631,40631
9267,82733,64991
9268,79442,14777
9269,33505,39350
9270,69754,82552
9271,34610,77687
9272,41711,78281
9273,59178,26218
9274,75363,5836
9275,89609,89466
9276,50539,18191
9277,80145,96669
9278,58823,67072
9279,83176,53283
9280,85474,87412
9281,62445,62103
9282,66342,81754
9283,25388,64299
9284,61058,34862
9285,18391,19769
9286,50835,28394
9287,72575,13998
9288,72968,8032
9289,21813,55374
9290,80599,5531
9291,35826,42542
9292,78415,54927
9293,17669,24322
9294,85506,32677
9295,45575,42622
9296,55850,63195
9297,87942,21614
9298,97451,95771
9299,77562,64931
9300,65691,89805
9301,40612,46909
9302,92007,42779
9303,50461,68048
9304,10736,28078
9305,89387,27817
9306,38954,85021
9307,95305,47583
9308,50322,77878
9309,33356,85401
9310,63488,5316
9311,86797,64805
9312,99501,26493
9313,78303,24888
9314,87825,91960
9315,32847,63922
9316,72325,87064
9317,27328,34511
9318,78265,66866
9319,64155,12094
9320,14005,49477
9321,28090,89724
9322,26909,83915
9323,35103,36644
9324,99459,47669
9325,33070,41237
9326,25408,59686
9327,64495,53158
9328,57961,51850
9329,52308,8038
9330,20832,63901
9331,94569,87485
9332,45339,70562
9333,84165,95089
9334,55598,36647
9335,68154,8358
9336,40330,73575
9337,96609,27182
9338,92765,61303
9339,13437,56768
9340,40796,35018
9341,23376,84974
9342,51908,67269
9343,83195,88290
9344,76093,40104
9345,58874,89027
9346,16227,61733
9347,62766,76052
9348,52169,46107
9349,31259,20815
9350,71186,14863
9351,23006,27603
9352,29769,76413
9353,17110,42917
9354,55551,5477
9355,98544,70072
9356,81743,26689
9357,51035,41865
9358,16562,79642
9359,30116,17058
9360,60727,38926
9361,16511,65081
9362,95112,47292
9363,70477,59411
9364,29573,44312
9365,49849,74575
9366,57090,70019
9367,85123,89808
9368,28480,74348
9369,71418,45299
9370,49210,33693
9371,76789,56080
9372,50628,15361
9373,90733,70195
9374,28903,63383
9375,44397,55913
9376,63803,56499
9377,89079,89764
9378,83860,9628
9379,28808,10697
9380,95262,86479
9381,52653,93355
9382,47745,35850
9383,45612,94016
9384,99022,41592
9385,12577,96952
9386,22529,99248
9387,88575,73187
9388,16076,26517
9389,77824,93982
9390,25029,31223
9391,87583,36553
9392,40286,27183
9393,37782,56932
9394,42034,96360
9395,89801,42295
9396,41098,38752
9397,60419,58533
9398,16225,11441
9399,44952,7011
9400,22458,84344
9401,65550,87418
9402,67454,78936
9403,53183,44226
9404,30889,95304
9405,93424,56002
9406,86015,99441
9407,43303,26373
9408,27336,31958
9409,46167,67447
9410,38296,29449
9411,53839,41544
9412,18872,23311
9413,10496,12081
9414,64266,72051
9415,31710,82293
9416,13002,37996
9417,98016,5642
9418,26720,97475
9419,13334,54291
9420,87054,13064
9421,24788,62127
9422,49065,11182
9423,51160,25991
9424,94865,64407
9425,13359,55584
9426,12531,17539
9427,59076,33495
9428,86343,77528
9429,77685,74883
9430,26228,60377
9431,45812,70491
9432,57865,44614
9433,18555,47122
9434,67027,91811
9435,67635,92158
9436,47958,97674
9437,94794,42005
9438,93207,32302
9439,14142,13728
9440,43785,16426
9441,68734,74543
9442,43786,83803
9443,55542,54273
9444,17435,63250
9445,79298,17326
9446,50135,67747
9447,18078,69703
9448,17739,6666
9449,69787,36827
9450,97412,79313
9451,47799,80632
9452,52086,47757
9453,71908,60788
9454,46079,49012
9455,79022,52267
9456,37306,84828
9457,71245,93595
9458,41211,39936
9459,55787,84411
9460,71507,35472
9461,68071,46034
9462,49923,53618
9463,63606,25803
9464,94268,79033
9465,73207,82445
9466,65330,31154
9467,33992,54975
9468,12181,95378
9469,61428,98418
9470,86578,99353
9471,64507,11685
9472,84244,37447
9473,98719,27072
9474,63628,54213
9475,90348,5390
9476,82945,19073
9477,16401,99349
9478,72426,55002
9479,61254,68456
9480,61674,96949
9481,81600,19718
9482,83618,85978
9483,38760,92031
9484,51946,16313
9485,87226,91891
9486,17852,81622
9487,70519,55248
9488,84269,8496
9489,78605,76120
9490,25336,79247
9491,17421,72379
9492,44550,31445
9493,63197,71698
9494,67565,63927
9495,50693,88188
9496,27236,10938
9497,17120,39307
9498,33088,89593
9499,71989,99864
9500,80526,42660
9501,85223,45557
9502,35479,92101
9503,39325,51583
9504,11072,21523
9505,71733,11703
9506,86211,67860
9507,14612,97105
9508,11814,57389
9509,60434,43008
9510,25166,17019
9511,32078,33886
9512,56718,55158
9513,54019,89684
9514,17429,9209
9515,48327,22886
9516,61901,87812
9517,42414,67950
9518,37752,93331
9519,49347,29278
9520,68038,34022
9521,70551,60002
9522,10606,95224
9523,17341,18772
9524,31203,25994
9525,54078,38927
9526,52108,87685
9527,52052,8229
9528,98499,76466
9529,58712,47381
9530,30991,54168
9531,21817,49404
9532,31512,15950
9533,56114,76677
9534,89988,88879
9535,90433,14921
9536,98915,94556
9537,33096,77583
9538,48054,41325
9539,16239,67711
9540,90680,16397
9541,15683,57113
9542,54613,26734
9543,83517,19657
9544,42665,78720
9545,66320,60739
9546,52919,22019
9547,43323,36106
9548,75767,41102
9549,90495,14902
9550,16247,73637
9551,81258,57770
9552,25108,35010
9553,51305,78717
9554,12883,52568
9555,10531,87365
9556,38799,73526
9557,30935,85656
9558,75301,29372
9559,64277,21288
9560,91626,34502
9561,69655,38404
9562,53951,79301
9563,36009,10218
9564,53373,64142
9565,59179,82938
9566,24537,40558
9567,44204,30270
9568,85233,56428
9569,79232,35163
9570,97023,13357
9571,90419,33157
9572,80141,61358
9573,67564,91428
9574,77604,44580
9575,19205,7918
9576,42448,37485
9577,40036,43326
9578,86116,36950
9579,36098,6083
9580,45543,75121
9581,65963,54345
9582,86929,25483
9583,92470,75163
9584,61231,82746
9585,21029,10353
9586,44582,20557
9587,98596,50622
9588,14681,88501
9589,24688,94134
9590,57624,46557
9591,66619,85971
9592,32770,42189
9593,74317,42773
9594,80338,58206
9595,14177,37211
9596,28203,33036
9597,18206,40615
9598,31086,95489
9599,68979,8929
9600,62324,28792
9601,28680,50737
9602,56957,66427
9603,77970,86758
9604,67365,54555
9605,33119,11956
9606,25929,78640
9607,28448,5241
9608,22523,96273
9609,82480,77169
9610,34601,71487
9611,11236,58903
9612,22374,55220
9613,36155,23350
9614,99343,33840
9615,19047,60595
9616,40314,86789
9617,35246,94926
9618,37178,94785
9619,23495,90458
9620,38660,97372
9621,61809,15520
9622,48408,88442
9623,56017,42312
9624,19113,64368
9625,54475,54998
9626,44534,41277
9627,59579,18631
9628,29249,80966
9629,54763,92566
9630,54509,16844
9631,58580,43608
9632,17101,68452
9633,52150,91917
9634,35250,17444
9635,58367,59169
9636,33385,95474
9637,53394,12808
9638,32564,95575
9639,64819,21796
9640,55377,90902
9641,92392,38581
9642,50743,97351
9643,55614,39212
9644,90615,78527
9645,33304,85969
9646,80114,7704
9647,25623,66134
9648,90910,18937
9649,21166,11072
9650,37117,60061
9651,55872,71120
9652,46028,97597
9653,17795,19007
9654,83565,91792
9655,60070,28601
9656,96292,35790
9657,99599,51392
9658,79283,59580
9659,41181,21362
9660,25385,18730
9661,74415,30712
9662,61538,89144
9663,64187,36527
9664,34328,86586
9665,14651,54571
9666,80956,29737
9667,74850,30956
9668,60508,62012
9669,36413,57092
9670,25636,10792
9671,41096,43757
9672,11743,81623
9673,76576,12413
9674,87129,11385
9675,76870,14063
9676,49674,50377
9677,51942,5617
9678,94604,7357
9679,76968,24196
9680,64785,10316
9681,66776,98479
9682,70179,36567
9683,86653,68423
9684,95678,69621
9685,90295,83473
9686,34285,63321
9687,25446,79876
9688,32585,86970
9689,44717,12898
9690,16975,30472
9691,17100,74400
9692,75288,7529
9693,89372,42397
9694,93593,62891
9695,20037,86690
9696,57741,7285
9697,53846,21860
9698,34896,94907
9699,68007,84706
9700,21202,90327
9701,89862,22543
9702,24642,74693
9703,39178,23374
9704,83183,56234
9705,85095,41348
9706,80185,12125
9707,79041,64860
9708,32732,65185
9709,98622,63351
9710,76245,16079
9711,88887,70855
9712,16877,48773
9713,39046,59854
9714,48144,6667
9715,73340,98288
9716,43084,35223
9717,13217,14067
9718,71564,74900
9719,51658,7737
9720,53030,21706
9721,91771,82215
9722,68609,5514
9723,75105,98535
9724,65389,10214
9725,94850,21933
9726,35252,93258
9727,35755,9589
9728,32774,14400
9729,23211,9662
9730,95178,61218
9731,71751,85399
9732,66052,52491
9733,38515,78521
9734,29173,92270
9735,23675,56501
9736,45363,23042
9737,66119,41265
9738,38626,33575
9739,29374,13263
9740,24926,41141
9741,85823,19587
9742,70385,40019
9743,53002,42830
9744,16081,74412
9745,83717,41310
9746,46617,20361
9747,60592,37706
9748,29571,88134
9749,17970,31250
9750,34732,61571
9751,50217,91192
9752,70493,30299
9753,87426,29717
9754,84290,33565
9755,79478,37661
9756,63111,5985
9757,14428,43516
9758,34743,16856
9759,60623,72983
9760,82498,91310
9761,28593,83813
9762,13143,86949
9763,41474,34410
9764,64071,13468
9765,86744,24114
9766,18821,54372
9767,99858,28774
9768,26825,75888
9769,51215,90607
9770,23745,63770
9771,56595,81307
9772,86803,94518
9773,26608,26055
9774,84427,8987
9775,69317,58073
9776,93323,81792
9777,78484,39151
9778,89273,24782
9779,16778,80032
9780,71174,5857
9781,44664,36593
9782,86117,34514
9783,39310,85800
9784,29959,6256
9785,71318,13124
9786,75277,98566
9787,54952,84292
9788,74820,97645
9789,40265,24917
9790,41917,20950
9791,84600,24231
9792,23956,19059
9793,92433,78024
9794,46094,40324
9795,72625,69206
9796,84636,79141
9797,26269,34553
9798,25713,42346
9799,92801,53129
9800,34081,42679
9801,13446,67725
9802,51835,40394
9803,43681,16735
9804,61516,40397
9805,19046,32425
9806,25869,28414
9807,35133,94380
9808,39162,9277
9809,73997,27869
9810,95468,74349
9811,53722,97949
9812,80873,73975
9813,45695,87428
9814,64379,51725
9815,59184,55853
9816,95245,54987
9817,20207,42409
9818,66559,12006
9819,71563,16496
9820,33318,97979
9821,61298,49515
9822,99622,73600
9823,36695,47815
9824,41627,31938
9825,70264,73647
9826,70424,91593
9827,53972,24977
9828,28608,8409
9829,57694,76837
9830,26518,66088
9831,88647,58315
9832,43017,50571
9833,48243,17387
9834,10440,45462
9835,65261,61777
9836,89452,67085
9837,61811,5580
9838,79892,65491
9839,31101,54322
9840,65744,96098
9841,67214,69946
9842,35557,93974
9843,81266,5461
9844,33761,10257
9845,90183,21407
9846,36749,60670
9847,12716,84657
9848,63900,29147
9849,95421,68736
9850,72612,90057
9851,35071,10837
9852,57593,30073
9853,83445,15664
9854,12030,46156
9855,37650,43456
9856,43406,17179
9857,86082,99063
9858,56834,37533
9859,14976,81999
9860,38060,41999
9861,26495,98903
9862,67306,20132
9863,59960,81254
9864,39466,6701
9865,77537,74224
9866,94862,34662
9867,66841,60449
9868,44708,73462
9869,39248,58944
9870,81580,78522
9871,65694,56960
9872,95698,48593
9873,85695,89009
9874,71479,13162
9875,11944,76956
9876,42504,58274
9877,97893,47063
9878,52670,23610
9879,77613,64915
9880,16131,44319
9881,10771,68048
9882,97946,74802
9883,51199,80356
9884,56356,62129
9885,25067,29650
9886,60343,40805
9887,46315,37709
9888,52475,53701
9889,42871,35066
9890,53659,96849
9891,27572,57749
9892,76271,38750
9893,76857,14217
9894,33575,17612
9895,15188,52464
9896,23574,46319
9897,52189,87240
9898,19675,46925
9899,78496,21832
9900,96619,54605
9901,69252,10562
9902,68843,81447
9903,37730,60205
9904,85130,36982
9905,43809,85845
9906,83631,61988
9907,56523,69068
9908,29475,85813
9909,95134,91400
9910,55862,20454
9911,53514,61703
9912,76888,74509
9913,50774,70827
9914,71317,86983
9915,91257,83048
9916,68928,68322
9917,84523,13521
9918,53982,98338
9919,73720,40968
9920,73930,91609
9921,53401,43861
9922,87821,12896
9923,28882,65703
9924,63930,46601
9925,38120,66155
9926,76100,32791
9927,62740,54715
9928,22409,34977
9929,86322,75144
9930,41328,17951
9931,14336,95651
9932,14220,87149
9933,38804,29361
9934,57030,54585
9935,96234,18450
9936,82442,89541
9937,11732,74731
9938,23751,81110
9939,93686,80785
9940,16128,8401
9941,41581,13240
9942,16777,9508
9943,35666,31379
9944,52776,72698
9945,38583,87597
9946,90662,19646
9947,53187,34772
9948,19066,59732
9949,67918,20951
9950,29982,87515
9951,71850,5145
9952,53100,16583
9953,50268,48494
9954,42315,83030
9955,54900,71688
9956,82551,45388
9957,11338,61267
9958,21709,39443
9959,52861,30743
9960,24577,34224
9961,65016,18973
9962,68064,23162
9963,18772,35046
9964,47368,46520
9965,93188,97985
9966,60585,47229
9967,35917,20732
9968,91534,32397
9969,11813,68599
9970,75230,27914
9971,35259,57057
9972,42631,38573
9973,55545,53799
9974,72014,30368
9975,91767,23309
9976,59945,8186
9977,46301,30326
9978,61079,74579
9979,13037,51881
9980,11514,84803
9981,74091,29012
9982,45033,85518
9983,65585,9835
9984,21652,35298
9985,84392,62401
9986,22759,50090
9987,15384,68052
9988,18871,47193
9989,33804,62618
9990,88140,99024
9991,17652,88594
9992,55826,91579
9993,43014,35904
9994,16350,51667
9995,47035,55073
9996,53217,25149
9997,15269,71908
9998,46788,55960
9999,38309,45966
10000,24880,82970
10001,25150,51410
10002,44668,58929
10003,99942,60687
10004,25659,5487
10005,19428,95471
10006,60379,60759
10007,39806,69461
10008,77723,91242
10009,10914,32303
10010,86757,32521
10011,53392,89965
10012,32418,54731
10013,28313,12983
10014,64570,11404
10015,65937,48474
10016,38489,7664
10017,65480,8042
10018,15702,37671
10019,42074,40816
10020,16793,95174
10021,76607,33215
10022,38537,64120
10023,76349,56466
10024,33262,65937
10025,50797,93784
10026,63951,82602
10027,26480,19878
10028,59376,6139
10029,20234,47440
10030,68955,78371
10031,35597,99617
10032,73217,31549
10033,95416,68485
10034,31911,20371
10035,93765,16811
10036,30308,88418
10037,47489,41081
10038,44380,57970
10039,91700,9089
10040,51422,76567
10041,86588,71265
10042,54161,26572
10043,23780,89960
10044,20600,97597
10045,45346,5136
10046,68109,13783
10047,56101,22421
10048,46213,34386
10049,26387,8124
10050,49483,76016
10051,33805,92651
10052,83815,33927
10053,92265,90685
